SystemCodeNumber,Capacity,Occupancy,LastUpdated,Occupancy Rate (%)
Others-CCCPS8,1322,520,2016-12-10 9:29:38,39.33
Others-CCCPS8,1322,590,2016-12-10 9:55:38,44.63
Others-CCCPS8,1322,647,2016-12-10 10:29:38,48.94
Others-CCCPS8,1322,708,2016-12-10 11:02:39,53.56
Others-CCCPS8,1322,745,2016-12-10 11:29:39,56.35
Others-CCCPS8,1322,794,2016-12-10 12:02:38,60.06
Others-CCCPS8,1322,835,2016-12-10 12:29:40,63.16
Others-CCCPS8,1322,866,2016-12-10 12:55:40,65.51
Others-CCCPS8,1322,913,2016-12-10 13:29:39,69.06
Others-CCCPS8,1322,941,2016-12-10 13:56:35,71.18
Others-CCCPS8,1322,967,2016-12-10 14:25:37,73.15
Others-CCCPS8,1322,970,2016-12-10 15:02:39,73.37
Others-CCCPS8,1322,969,2016-12-10 15:25:39,73.3
Others-CCCPS8,1322,961,2016-12-10 15:59:39,72.69
Others-CCCPS8,1322,935,2016-12-10 16:25:40,70.73
Others-CCCPS8,1322,370,2016-12-11 8:02:39,27.99
Others-CCCPS8,1322,370,2016-12-11 8:25:43,27.99
Others-CCCPS8,1322,383,2016-12-11 8:59:45,28.97
Others-CCCPS8,1322,404,2016-12-11 9:26:44,30.56
Others-CCCPS8,1322,465,2016-12-11 9:59:44,35.17
Others-CCCPS8,1322,540,2016-12-11 10:25:42,40.85
Others-CCCPS8,1322,675,2016-12-11 10:59:45,51.06
Others-CCCPS8,1322,781,2016-12-11 11:26:10,59.08
Others-CCCPS8,1322,860,2016-12-11 11:59:45,65.05
Others-CCCPS8,1322,915,2016-12-11 12:32:41,69.21
Others-CCCPS8,1322,955,2016-12-11 13:05:46,72.24
Others-CCCPS8,1322,981,2016-12-11 13:26:45,74.21
Others-CCCPS8,1322,1043,2016-12-11 13:59:44,78.9
Others-CCCPS8,1322,1045,2016-12-11 14:32:44,79.05
Others-CCCPS8,1322,1025,2016-12-11 14:59:43,77.53
Others-CCCPS8,1322,1002,2016-12-11 15:25:45,75.79
Others-CCCPS8,1322,928,2016-12-11 15:59:46,70.2
Others-CCCPS8,1322,887,2016-12-11 16:25:46,67.1
Others-CCCPS8,1322,336,2016-12-12 8:02:45,25.42
Others-CCCPS8,1322,381,2016-12-12 8:29:50,28.82
Others-CCCPS8,1322,433,2016-12-12 9:02:45,32.75
Others-CCCPS8,1322,476,2016-12-12 9:29:48,36.01
Others-CCCPS8,1322,588,2016-12-12 10:02:49,44.48
Others-CCCPS8,1322,666,2016-12-12 10:29:50,50.38
Others-CCCPS8,1322,736,2016-12-12 11:02:50,55.67
Others-CCCPS8,1322,794,2016-12-12 11:29:51,60.06
Others-CCCPS8,1322,820,2016-12-12 11:55:49,62.03
Others-CCCPS8,1322,845,2016-12-12 12:29:50,63.92
Others-CCCPS8,1322,860,2016-12-12 12:56:46,65.05
Others-CCCPS8,1322,859,2016-12-12 13:29:50,64.98
Others-CCCPS8,1322,840,2016-12-12 14:02:50,63.54
Others-CCCPS8,1322,832,2016-12-12 14:29:49,62.93
Others-CCCPS8,1322,809,2016-12-12 14:55:51,61.2
Others-CCCPS8,1322,789,2016-12-12 15:29:47,59.68
Others-CCCPS8,1322,756,2016-12-12 15:56:51,57.19
Others-CCCPS8,1322,715,2016-12-12 16:29:51,54.08
Others-CCCPS8,1322,418,2016-12-13 8:02:51,31.62
Others-CCCPS8,1322,441,2016-12-13 8:29:53,33.36
Others-CCCPS8,1322,497,2016-12-13 9:02:55,37.59
Others-CCCPS8,1322,557,2016-12-13 9:29:54,42.13
Others-CCCPS8,1322,637,2016-12-13 9:55:56,48.18
Others-CCCPS8,1322,706,2016-12-13 10:29:54,53.4
Others-CCCPS8,1322,753,2016-12-13 11:02:54,56.96
Others-CCCPS8,1322,787,2016-12-13 11:29:55,59.53
Others-CCCPS8,1322,810,2016-12-13 12:02:55,61.27
Others-CCCPS8,1322,851,2016-12-13 12:29:55,64.37
Others-CCCPS8,1322,859,2016-12-13 13:02:55,64.98
Others-CCCPS8,1322,858,2016-12-13 13:55:56,64.9
Others-CCCPS8,1322,811,2016-12-13 14:29:57,61.35
Others-CCCPS8,1322,770,2016-12-13 14:56:52,58.25
Others-CCCPS8,1322,727,2016-12-13 15:28:52,54.99
Others-CCCPS8,1322,692,2016-12-13 16:02:56,52.34
Others-CCCPS8,1322,658,2016-12-13 16:29:56,49.77
Others-CCCPS8,1322,445,2016-12-14 8:03:01,33.66
Others-CCCPS8,1322,493,2016-12-14 8:43:00,37.29
Others-CCCPS8,1322,531,2016-12-14 9:03:01,40.17
Others-CCCPS8,1322,581,2016-12-14 9:29:57,43.95
Others-CCCPS8,1322,669,2016-12-14 10:02:59,50.61
Others-CCCPS8,1322,727,2016-12-14 10:30:01,54.99
Others-CCCPS8,1322,763,2016-12-14 11:30:01,57.72
Others-CCCPS8,1322,782,2016-12-14 12:02:58,59.15
Others-CCCPS8,1322,790,2016-12-14 12:30:00,59.76
Others-CCCPS8,1322,807,2016-12-14 13:03:02,61.04
Others-CCCPS8,1322,812,2016-12-14 13:29:57,61.42
Others-CCCPS8,1322,845,2016-12-14 14:03:00,63.92
Others-CCCPS8,1322,828,2016-12-14 14:30:01,62.63
Others-CCCPS8,1322,816,2016-12-14 14:56:03,61.72
Others-CCCPS8,1322,781,2016-12-14 15:30:00,59.08
Others-CCCPS8,1322,762,2016-12-14 15:56:02,57.64
Others-CCCPS8,1322,719,2016-12-14 16:30:00,54.39
Others-CCCPS8,1322,388,2016-12-15 7:57:02,29.35
Others-CCCPS8,1322,438,2016-12-15 8:30:06,33.13
Others-CCCPS8,1322,480,2016-12-15 9:03:06,36.31
Others-CCCPS8,1322,541,2016-12-15 9:30:04,40.92
Others-CCCPS8,1322,609,2016-12-15 9:57:02,46.07
Others-CCCPS8,1322,687,2016-12-15 10:30:07,51.97
Others-CCCPS8,1322,754,2016-12-15 11:03:05,57.03
Others-CCCPS8,1322,796,2016-12-15 11:26:03,60.21
Others-CCCPS8,1322,831,2016-12-15 12:00:02,62.86
Others-CCCPS8,1322,862,2016-12-15 12:26:03,65.2
Others-CCCPS8,1322,890,2016-12-15 13:00:07,67.32
Others-CCCPS8,1322,908,2016-12-15 13:26:08,68.68
Others-CCCPS8,1322,910,2016-12-15 14:00:06,68.84
Others-CCCPS8,1322,902,2016-12-15 14:26:06,68.23
Others-CCCPS8,1322,874,2016-12-15 15:00:07,66.11
Others-CCCPS8,1322,846,2016-12-15 15:26:03,63.99
Others-CCCPS8,1322,813,2016-12-15 16:03:03,61.5
Others-CCCPS8,1322,791,2016-12-15 16:30:07,59.83
Others-CCCPS8,1322,463,2016-12-16 7:59:09,35.02
Others-CCCPS8,1322,509,2016-12-16 8:30:12,38.5
Others-CCCPS8,1322,547,2016-12-16 9:03:07,41.38
Others-CCCPS8,1322,603,2016-12-16 9:30:12,45.61
Others-CCCPS8,1322,652,2016-12-16 10:03:09,49.32
Others-CCCPS8,1322,699,2016-12-16 10:29:08,52.87
Others-CCCPS8,1322,736,2016-12-16 11:03:08,55.67
Others-CCCPS8,1322,755,2016-12-16 11:30:10,57.11
Others-CCCPS8,1322,776,2016-12-16 11:56:10,58.7
Others-CCCPS8,1322,792,2016-12-16 12:30:11,59.91
Others-CCCPS8,1322,799,2016-12-16 12:56:12,60.44
Others-CCCPS8,1322,810,2016-12-16 13:30:12,61.27
Others-CCCPS8,1322,817,2016-12-16 13:56:11,61.8
Others-CCCPS8,1322,804,2016-12-16 14:30:10,60.82
Others-CCCPS8,1322,805,2016-12-16 14:56:11,60.89
Others-CCCPS8,1322,787,2016-12-16 15:30:10,59.53
Others-CCCPS8,1322,758,2016-12-16 16:03:11,57.34
Others-CCCPS8,1322,741,2016-12-16 16:30:12,56.05
Others-CCCPS8,1322,378,2016-12-17 7:59:15,28.59
Others-CCCPS8,1322,394,2016-12-17 8:26:15,29.8
Others-CCCPS8,1322,452,2016-12-17 9:00:13,34.19
Others-CCCPS8,1322,520,2016-12-17 9:26:17,39.33
Others-CCCPS8,1322,599,2016-12-17 9:59:17,45.31
Others-CCCPS8,1322,634,2016-12-17 10:33:17,47.96
Others-CCCPS8,1322,648,2016-12-17 11:00:17,49.02
Others-CCCPS8,1322,676,2016-12-17 11:33:16,51.13
Others-CCCPS8,1322,735,2016-12-17 12:00:17,55.6
Others-CCCPS8,1322,797,2016-12-17 12:26:17,60.29
Others-CCCPS8,1322,856,2016-12-17 13:00:18,64.75
Others-CCCPS8,1322,902,2016-12-17 13:27:17,68.23
Others-CCCPS8,1322,961,2016-12-17 14:00:17,72.69
Others-CCCPS8,1322,996,2016-12-17 14:30:19,75.34
Others-CCCPS8,1322,999,2016-12-17 15:03:18,75.57
Others-CCCPS8,1322,998,2016-12-17 15:30:19,75.49
Others-CCCPS8,1322,1008,2016-12-17 15:57:15,76.25
Others-CCCPS8,1322,979,2016-12-17 16:30:16,74.05
Others-CCCPS8,1322,341,2016-12-18 8:03:24,25.79
Others-CCCPS8,1322,341,2016-12-18 8:30:20,25.79
Others-CCCPS8,1322,351,2016-12-18 8:56:20,26.55
Others-CCCPS8,1322,371,2016-12-18 9:30:21,28.06
Others-CCCPS8,1322,413,2016-12-18 9:56:24,31.24
Others-CCCPS8,1322,490,2016-12-18 10:30:23,37.07
Others-CCCPS8,1322,608,2016-12-18 11:03:25,45.99
Others-CCCPS8,1322,661,2016-12-18 11:30:22,50
Others-CCCPS8,1322,705,2016-12-18 12:03:23,53.33
Others-CCCPS8,1322,765,2016-12-18 12:30:25,57.87
Others-CCCPS8,1322,815,2016-12-18 12:56:26,61.65
Others-CCCPS8,1322,849,2016-12-18 13:30:26,64.22
Others-CCCPS8,1322,879,2016-12-18 14:03:26,66.49
Others-CCCPS8,1322,896,2016-12-18 14:30:27,67.78
Others-CCCPS8,1322,894,2016-12-18 14:56:25,67.62
Others-CCCPS8,1322,866,2016-12-18 15:30:24,65.51
Others-CCCPS8,1322,825,2016-12-18 16:03:27,62.41
Others-CCCPS8,1322,754,2016-12-18 16:30:25,57.03
Others-CCCPS8,1322,310,2016-12-19 8:03:29,23.45
Others-CCCPS8,1322,331,2016-12-19 8:30:28,25.04
Others-CCCPS8,1322,394,2016-12-19 9:03:33,29.8
Others-CCCPS8,1322,461,2016-12-19 9:30:30,34.87
Others-CCCPS8,1322,530,2016-12-19 9:56:32,40.09
Others-CCCPS8,1322,625,2016-12-19 10:30:33,47.28
Others-CCCPS8,1322,684,2016-12-19 11:03:31,51.74
Others-CCCPS8,1322,746,2016-12-19 11:30:30,56.43
Others-CCCPS8,1322,792,2016-12-19 12:03:32,59.91
Others-CCCPS8,1322,840,2016-12-19 12:30:32,63.54
Others-CCCPS8,1322,887,2016-12-19 13:03:30,67.1
Others-CCCPS8,1322,932,2016-12-19 13:30:35,70.5
Others-CCCPS8,1322,970,2016-12-19 14:03:31,73.37
Others-CCCPS8,1322,974,2016-12-19 14:30:33,73.68
Others-CCCPS8,1322,967,2016-12-19 15:03:34,73.15
Others-CCCPS8,1322,945,2016-12-19 15:29:33,71.48
Others-CCCPS8,1322,870,2016-12-19 16:03:35,65.81
Others-CCCPS8,1322,806,2016-12-19 16:30:35,60.97
Others-CCCPS98,3103,588,2016-10-04 7:59:42,18.95
Others-CCCPS98,3103,678,2016-10-04 8:25:42,21.85
Others-CCCPS98,3103,792,2016-10-04 8:59:42,25.52
Others-CCCPS98,3103,932,2016-10-04 9:32:46,30.04
Others-CCCPS98,3103,1052,2016-10-04 9:59:48,33.9
Others-CCCPS98,3103,1142,2016-10-04 10:26:49,36.8
Others-CCCPS98,3103,1210,2016-10-04 10:59:48,38.99
Others-CCCPS98,3103,1241,2016-10-04 11:25:47,39.99
Others-CCCPS98,3103,1288,2016-10-04 11:59:44,41.51
Others-CCCPS98,3103,1297,2016-10-04 12:29:45,41.8
Others-CCCPS98,3103,1288,2016-10-04 13:02:48,41.51
Others-CCCPS98,3103,1273,2016-10-04 13:29:45,41.02
Others-CCCPS98,3103,1262,2016-10-04 14:02:47,40.67
Others-CCCPS98,3103,1238,2016-10-04 14:29:49,39.9
Others-CCCPS98,3103,1169,2016-10-04 14:57:13,37.67
Others-CCCPS98,3103,1127,2016-10-04 15:30:14,36.32
Others-CCCPS98,3103,1019,2016-10-04 16:04:12,32.84
Others-CCCPS98,3103,936,2016-10-04 16:31:14,30.16
Others-CCCPS98,3103,650,2016-10-05 7:57:17,20.95
Others-CCCPS98,3103,760,2016-10-05 8:30:15,24.49
Others-CCCPS98,3103,896,2016-10-05 9:04:19,28.88
Others-CCCPS98,3103,1003,2016-10-05 9:30:15,32.32
Others-CCCPS98,3103,1112,2016-10-05 10:04:15,35.84
Others-CCCPS98,3103,1182,2016-10-05 10:30:17,38.09
Others-CCCPS98,3103,1250,2016-10-05 11:04:19,40.28
Others-CCCPS98,3103,1259,2016-10-05 11:30:18,40.57
Others-CCCPS98,3103,1264,2016-10-05 12:04:14,40.73
Others-CCCPS98,3103,1278,2016-10-05 12:30:16,41.19
Others-CCCPS98,3103,1279,2016-10-05 12:57:15,41.22
Others-CCCPS98,3103,1248,2016-10-05 13:30:19,40.22
Others-CCCPS98,3103,1237,2016-10-05 13:57:20,39.86
Others-CCCPS98,3103,1192,2016-10-05 14:30:17,38.41
Others-CCCPS98,3103,1135,2016-10-05 14:57:19,36.58
Others-CCCPS98,3103,1056,2016-10-05 15:30:15,34.03
Others-CCCPS98,3103,992,2016-10-05 16:04:18,31.97
Others-CCCPS98,3103,893,2016-10-05 16:30:17,28.78
Others-CCCPS98,3103,692,2016-10-06 7:57:25,22.3
Others-CCCPS98,3103,785,2016-10-06 8:30:20,25.3
Others-CCCPS98,3103,896,2016-10-06 8:57:22,28.88
Others-CCCPS98,3103,999,2016-10-06 9:30:20,32.19
Others-CCCPS98,3103,1105,2016-10-06 10:03:20,35.61
Others-CCCPS98,3103,1158,2016-10-06 10:30:20,37.32
Others-CCCPS98,3103,1184,2016-10-06 10:57:20,38.16
Others-CCCPS98,3103,1229,2016-10-06 11:30:22,39.61
Others-CCCPS98,3103,1273,2016-10-06 12:04:24,41.02
Others-CCCPS98,3103,1283,2016-10-06 12:30:24,41.35
Others-CCCPS98,3103,1220,2016-10-06 12:57:21,39.32
Others-CCCPS98,3103,1196,2016-10-06 13:30:21,38.54
Others-CCCPS98,3103,1178,2016-10-06 13:57:22,37.96
Others-CCCPS98,3103,1124,2016-10-06 14:30:23,36.22
Others-CCCPS98,3103,1081,2016-10-06 15:04:22,34.84
Others-CCCPS98,3103,1032,2016-10-06 15:31:22,33.26
Others-CCCPS98,3103,973,2016-10-06 16:04:23,31.36
Others-CCCPS98,3103,907,2016-10-06 16:30:27,29.23
Others-CCCPS98,3103,747,2016-10-07 8:03:27,24.07
Others-CCCPS98,3103,821,2016-10-07 8:30:27,26.46
Others-CCCPS98,3103,942,2016-10-07 9:04:13,30.36
Others-CCCPS98,3103,1003,2016-10-07 9:30:27,32.32
Others-CCCPS98,3103,1076,2016-10-07 9:57:27,34.68
Others-CCCPS98,3103,1138,2016-10-07 10:30:27,36.67
Others-CCCPS98,3103,1162,2016-10-07 10:57:30,37.45
Others-CCCPS98,3103,1183,2016-10-07 11:30:28,38.12
Others-CCCPS98,3103,1208,2016-10-07 12:03:29,38.93
Others-CCCPS98,3103,1196,2016-10-07 12:30:28,38.54
Others-CCCPS98,3103,1190,2016-10-07 13:04:28,38.35
Others-CCCPS98,3103,1158,2016-10-07 13:30:29,37.32
Others-CCCPS98,3103,1125,2016-10-07 14:03:28,36.26
Others-CCCPS98,3103,1087,2016-10-07 14:30:32,35.03
Others-CCCPS98,3103,1039,2016-10-07 15:04:30,33.48
Others-CCCPS98,3103,1005,2016-10-07 15:30:32,32.39
Others-CCCPS98,3103,936,2016-10-07 15:57:31,30.16
Others-CCCPS98,3103,896,2016-10-07 16:30:29,28.88
Others-CCCPS98,3103,628,2016-10-08 7:57:38,20.24
Others-CCCPS98,3103,644,2016-10-08 8:30:37,20.75
Others-CCCPS98,3103,674,2016-10-08 8:57:34,21.72
Others-CCCPS98,3103,702,2016-10-08 9:30:37,22.62
Others-CCCPS98,3103,733,2016-10-08 10:04:34,23.62
Others-CCCPS98,3103,759,2016-10-08 10:30:34,24.46
Others-CCCPS98,3103,788,2016-10-08 10:57:34,25.39
Others-CCCPS98,3103,818,2016-10-08 11:30:38,26.36
Others-CCCPS98,3103,859,2016-10-08 12:04:34,27.68
Others-CCCPS98,3103,898,2016-10-08 12:30:36,28.94
Others-CCCPS98,3103,955,2016-10-08 13:04:39,30.78
Others-CCCPS98,3103,991,2016-10-08 13:30:36,31.94
Others-CCCPS98,3103,1058,2016-10-08 14:03:38,34.1
Others-CCCPS98,3103,1099,2016-10-08 14:30:35,35.42
Others-CCCPS98,3103,1118,2016-10-08 14:57:41,36.03
Others-CCCPS98,3103,1118,2016-10-08 15:30:39,36.03
Others-CCCPS98,3103,1122,2016-10-08 16:04:39,36.16
Others-CCCPS98,3103,1126,2016-10-08 16:30:42,36.29
Others-CCCPS98,3103,528,2016-10-09 8:04:40,17.02
Others-CCCPS98,3103,530,2016-10-09 8:30:45,17.08
Others-CCCPS98,3103,535,2016-10-09 9:04:46,17.24
Others-CCCPS98,3103,561,2016-10-09 9:30:45,18.08
Others-CCCPS98,3103,577,2016-10-09 9:57:41,18.59
Others-CCCPS98,3103,603,2016-10-09 10:30:43,19.43
Others-CCCPS98,3103,624,2016-10-09 11:04:44,20.11
Others-CCCPS98,3103,660,2016-10-09 11:30:41,21.27
Others-CCCPS98,3103,668,2016-10-09 11:57:46,21.53
Others-CCCPS98,3103,668,2016-10-09 12:30:41,21.53
Others-CCCPS98,3103,677,2016-10-09 13:04:43,21.82
Others-CCCPS98,3103,667,2016-10-09 13:30:42,21.5
Others-CCCPS98,3103,696,2016-10-09 14:03:42,22.43
Others-CCCPS98,3103,687,2016-10-09 14:30:42,22.14
Others-CCCPS98,3103,689,2016-10-09 15:04:44,22.2
Others-CCCPS98,3103,685,2016-10-09 15:30:46,22.08
Others-CCCPS98,3103,654,2016-10-09 16:03:43,21.08
Others-CCCPS98,3103,604,2016-10-09 16:30:43,19.47
Others-CCCPS98,3103,540,2016-10-10 8:04:47,17.4
Others-CCCPS98,3103,621,2016-10-10 8:30:47,20.01
Others-CCCPS98,3103,755,2016-10-10 9:04:47,24.33
Others-CCCPS98,3103,846,2016-10-10 9:30:49,27.26
Others-CCCPS98,3103,945,2016-10-10 10:03:48,30.45
Others-CCCPS98,3103,1010,2016-10-10 10:30:48,32.55
Others-CCCPS98,3103,1035,2016-10-10 10:57:52,33.35
Others-CCCPS98,3103,1068,2016-10-10 11:30:48,34.42
Others-CCCPS98,3103,1081,2016-10-10 11:57:49,34.84
Others-CCCPS98,3103,1093,2016-10-10 12:30:48,35.22
Others-CCCPS98,3103,1091,2016-10-10 13:04:49,35.16
Others-CCCPS98,3103,1082,2016-10-10 13:30:49,34.87
Others-CCCPS98,3103,1072,2016-10-10 14:03:49,34.55
Others-CCCPS98,3103,1047,2016-10-10 14:30:49,33.74
Others-CCCPS98,3103,1012,2016-10-10 14:57:54,32.61
Others-CCCPS98,3103,956,2016-10-10 15:30:49,30.81
Others-CCCPS98,3103,919,2016-10-10 15:57:55,29.62
Others-CCCPS98,3103,841,2016-10-10 16:30:49,27.1
Others-CCCPS98,3103,660,2016-10-11 8:04:57,21.27
Others-CCCPS98,3103,727,2016-10-11 8:30:54,23.43
Others-CCCPS98,3103,831,2016-10-11 8:57:56,26.78
Others-CCCPS98,3103,958,2016-10-11 9:30:55,30.87
Others-CCCPS98,3103,1042,2016-10-11 9:57:59,33.58
Others-CCCPS98,3103,1122,2016-10-11 10:30:54,36.16
Others-CCCPS98,3103,1174,2016-10-11 10:57:55,37.83
Others-CCCPS98,3103,1217,2016-10-11 11:30:59,39.22
Others-CCCPS98,3103,1259,2016-10-11 12:03:55,40.57
Others-CCCPS98,3103,1254,2016-10-11 12:30:56,40.41
Others-CCCPS98,3103,1265,2016-10-11 13:04:00,40.77
Others-CCCPS98,3103,1254,2016-10-11 13:31:01,40.41
Others-CCCPS98,3103,1238,2016-10-11 14:04:00,39.9
Others-CCCPS98,3103,1200,2016-10-11 14:30:56,38.67
Others-CCCPS98,3103,1155,2016-10-11 15:03:58,37.22
Others-CCCPS98,3103,1089,2016-10-11 15:33:56,35.1
Others-CCCPS98,3103,1017,2016-10-11 16:01:00,32.77
Others-CCCPS98,3103,941,2016-10-11 16:26:56,30.33
Others-CCCPS98,3103,679,2016-10-12 8:04:00,21.88
Others-CCCPS98,3103,747,2016-10-12 8:31:01,24.07
Others-CCCPS98,3103,858,2016-10-12 9:03:59,27.65
Others-CCCPS98,3103,926,2016-10-12 9:26:58,29.84
Others-CCCPS98,3103,1013,2016-10-12 10:01:04,32.65
Others-CCCPS98,3103,1087,2016-10-12 10:31:04,35.03
Others-CCCPS98,3103,1136,2016-10-12 11:04:01,36.61
Others-CCCPS98,3103,1167,2016-10-12 11:31:05,37.61
Others-CCCPS98,3103,1205,2016-10-12 12:04:04,38.83
Others-CCCPS98,3103,1226,2016-10-12 12:31:05,39.51
Others-CCCPS98,3103,1239,2016-10-12 13:04:04,39.93
Others-CCCPS98,3103,1214,2016-10-12 13:34:03,39.12
Others-CCCPS98,3103,1202,2016-10-12 14:03:59,38.74
Others-CCCPS98,3103,1165,2016-10-12 14:34:04,37.54
Others-CCCPS98,3103,1140,2016-10-12 15:01:03,36.74
Others-CCCPS98,3103,1088,2016-10-12 15:30:59,35.06
Others-CCCPS98,3103,1050,2016-10-12 15:57:05,33.84
Others-CCCPS98,3103,961,2016-10-12 16:31:05,30.97
Others-CCCPS98,3103,656,2016-10-13 7:57:02,21.14
Others-CCCPS98,3103,742,2016-10-13 8:31:06,23.91
Others-CCCPS98,3103,843,2016-10-13 9:04:02,27.17
Others-CCCPS98,3103,887,2016-10-13 9:31:01,28.59
Others-CCCPS98,3103,983,2016-10-13 9:57:08,31.68
Others-CCCPS98,3103,1073,2016-10-13 10:31:03,34.58
Others-CCCPS98,3103,1114,2016-10-13 11:04:08,35.9
Others-CCCPS98,3103,1133,2016-10-13 11:31:06,36.51
Others-CCCPS98,3103,1161,2016-10-13 11:57:06,37.42
Others-CCCPS98,3103,1183,2016-10-13 12:31:08,38.12
Others-CCCPS98,3103,1219,2016-10-13 13:04:04,39.28
Others-CCCPS98,3103,1210,2016-10-13 13:31:08,38.99
Others-CCCPS98,3103,1205,2016-10-13 13:57:07,38.83
Others-CCCPS98,3103,1186,2016-10-13 14:31:06,38.22
Others-CCCPS98,3103,1141,2016-10-13 15:04:08,36.77
Others-CCCPS98,3103,1089,2016-10-13 15:31:08,35.1
Others-CCCPS98,3103,1017,2016-10-13 16:04:08,32.77
Others-CCCPS98,3103,947,2016-10-13 16:31:08,30.52
Others-CCCPS98,3103,692,2016-10-14 8:01:05,22.3
Others-CCCPS98,3103,766,2016-10-14 8:27:10,24.69
Others-CCCPS98,3103,894,2016-10-14 9:01:08,28.81
Others-CCCPS98,3103,1004,2016-10-14 9:27:10,32.36
Others-CCCPS98,3103,1094,2016-10-14 10:01:11,35.26
Others-CCCPS98,3103,1141,2016-10-14 10:27:09,36.77
Others-CCCPS98,3103,1184,2016-10-14 11:01:07,38.16
Others-CCCPS98,3103,1228,2016-10-14 11:27:06,39.57
Others-CCCPS98,3103,1244,2016-10-14 12:01:11,40.09
Others-CCCPS98,3103,1242,2016-10-14 12:27:06,40.03
Others-CCCPS98,3103,1260,2016-10-14 13:01:11,40.61
Others-CCCPS98,3103,1247,2016-10-14 13:27:07,40.19
Others-CCCPS98,3103,1223,2016-10-14 14:01:11,39.41
Others-CCCPS98,3103,1175,2016-10-14 14:34:08,37.87
Others-CCCPS98,3103,1125,2016-10-14 15:01:12,36.26
Others-CCCPS98,3103,1034,2016-10-14 15:27:08,33.32
Others-CCCPS98,3103,940,2016-10-14 16:01:11,30.29
Others-CCCPS98,3103,876,2016-10-14 16:34:08,28.23
Others-CCCPS98,3103,530,2016-10-15 8:01:11,17.08
Others-CCCPS98,3103,540,2016-10-15 8:34:10,17.4
Others-CCCPS98,3103,568,2016-10-15 9:01:09,18.3
Others-CCCPS98,3103,601,2016-10-15 9:27:11,19.37
Others-CCCPS98,3103,671,2016-10-15 10:01:12,21.62
Others-CCCPS98,3103,704,2016-10-15 10:27:15,22.69
Others-CCCPS98,3103,729,2016-10-15 11:01:14,23.49
Others-CCCPS98,3103,756,2016-10-15 11:27:14,24.36
Others-CCCPS98,3103,798,2016-10-15 12:01:12,25.72
Others-CCCPS98,3103,826,2016-10-15 12:27:10,26.62
Others-CCCPS98,3103,896,2016-10-15 13:01:14,28.88
Others-CCCPS98,3103,997,2016-10-15 13:34:13,32.13
Others-CCCPS98,3103,1059,2016-10-15 14:01:13,34.13
Others-CCCPS98,3103,1062,2016-10-15 14:27:12,34.22
Others-CCCPS98,3103,1060,2016-10-15 15:01:13,34.16
Others-CCCPS98,3103,1052,2016-10-15 15:27:12,33.9
Others-CCCPS98,3103,1049,2016-10-15 16:01:15,33.81
Others-CCCPS98,3103,1016,2016-10-15 16:27:16,32.74
Others-CCCPS98,3103,599,2016-10-16 8:04:13,19.3
Others-CCCPS98,3103,665,2016-10-16 8:27:13,21.43
Others-CCCPS98,3103,798,2016-10-16 9:01:15,25.72
Others-CCCPS98,3103,921,2016-10-16 9:27:13,29.68
Others-CCCPS98,3103,1034,2016-10-16 10:04:13,33.32
Others-CCCPS98,3103,1064,2016-10-16 10:34:13,34.29
Others-CCCPS98,3103,1086,2016-10-16 11:01:13,35
Others-CCCPS98,3103,1163,2016-10-16 11:27:17,37.48
Others-CCCPS98,3103,1244,2016-10-16 12:01:16,40.09
Others-CCCPS98,3103,1269,2016-10-16 12:27:14,40.9
Others-CCCPS98,3103,1279,2016-10-16 13:01:16,41.22
Others-CCCPS98,3103,1194,2016-10-16 13:27:17,38.48
Others-CCCPS98,3103,1065,2016-10-16 14:01:18,34.32
Others-CCCPS98,3103,974,2016-10-16 14:34:14,31.39
Others-CCCPS98,3103,930,2016-10-16 15:01:18,29.97
Others-CCCPS98,3103,855,2016-10-16 15:31:18,27.55
Others-CCCPS98,3103,795,2016-10-16 15:57:16,25.62
Others-CCCPS98,3103,687,2016-10-16 16:31:17,22.14
Others-CCCPS98,3103,587,2016-10-17 8:01:16,18.92
Others-CCCPS98,3103,665,2016-10-17 8:27:16,21.43
Others-CCCPS98,3103,772,2016-10-17 9:01:17,24.88
Others-CCCPS98,3103,853,2016-10-17 9:27:20,27.49
Others-CCCPS98,3103,951,2016-10-17 10:04:20,30.65
Others-CCCPS98,3103,1008,2016-10-17 10:31:16,32.48
Others-CCCPS98,3103,1060,2016-10-17 11:04:20,34.16
Others-CCCPS98,3103,1105,2016-10-17 11:31:18,35.61
Others-CCCPS98,3103,1142,2016-10-17 12:04:19,36.8
Others-CCCPS98,3103,1160,2016-10-17 12:31:21,37.38
Others-CCCPS98,3103,1172,2016-10-17 12:57:17,37.77
Others-CCCPS98,3103,1191,2016-10-17 13:31:21,38.38
Others-CCCPS98,3103,1205,2016-10-17 14:04:21,38.83
Others-CCCPS98,3103,1191,2016-10-17 14:31:21,38.38
Others-CCCPS98,3103,1160,2016-10-17 14:57:18,37.38
Others-CCCPS98,3103,1148,2016-10-17 15:31:21,37
Others-CCCPS98,3103,1146,2016-10-17 15:57:17,36.93
Others-CCCPS98,3103,1142,2016-10-17 16:28:21,36.8
Others-CCCPS98,3103,684,2016-10-18 8:01:23,22.04
Others-CCCPS98,3103,754,2016-10-18 8:28:25,24.3
Others-CCCPS98,3103,875,2016-10-18 9:01:23,28.2
Others-CCCPS98,3103,984,2016-10-18 9:28:22,31.71
